text,brand,sentiment,ecosystem
"my sister is throwing the Google sxsw party tonigh Come!! {link} Bands, food, art, ice cream, nifty interactive #sxsw",Google,Positive,Google
ÛÏ@mention is walking around #SXSW while staring down at my iPhone 4... Just like everyone else.Û // ummmm...ditto that,iPhone,Neutral,Apple
My iPhone is wilting under the stress of being at #sxsw.,iPhone,Negative,Apple
I believe it - I almost always use Google Maps on my iPhone RT @mention 40% of Google Maps use is Mobile says @mention #sxsw,Other Google product or service,Positive,Google
Of course it does! RT @mention #SXSW Gets Its Own Apple Store {link} #geeksrule,Apple,Positive,Apple
Rumor has it that apple putting up pop-up store at congress/6th.  Strange activity on SW corner now.  Could that be it?  Shhh... #sxsw,Apple,Neutral,Apple
"Gotta get it! RT @mention Hey Taariq, howdy from Texas, fav #sXsw app is: {link} &lt;--android-or get Iphone #UsGuys",iPad or iPhone App,Positive,Apple
.@mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link} #fb,Apple,Neutral,Apple
ÛÏ@mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},Apple,Neutral,Apple
@mention  It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch bit.ly/g03MZB,Apple,Neutral,Apple
"@mention  Its bigger than an iphone and smaller than a PC, so good for big events like #SXSW and meeti? {link}",Apple,Positive,Apple
"@mention  Its bigger than an iphone and smaller than a PC, so good for big events like #SXSW and meeting day? {link}",iPad,Positive,Apple
SXSW Gets Its Own Apple Store {link} #atx,Apple,Neutral,Apple
I'm a bit jealous seeing #SXSW attendees with #ipad2. My iPad seems so obsolete...,iPad,Positive,Apple
At #sxsw? Join us for a drink (or 2) tonight at 7pm. Fado Irish Pub on 4th.  {link} We'd love to meet!,Unknown,Neutral,Unknown
Posterous Joins The SXSW Pile On With Posterous Events For iPhone - TechCrunch {link} #sxsw,Apple,Neutral,Apple
Posterous Joins The SXSW Pile On With Posterous Events For iPhone {link} #iPhone #RichPearson #SXSW,Apple,Neutral,Apple
buildings just &quot;sprout up&quot; in the new google maps for mobile #sxsw,Google,Neutral,Google
I think I just broke @mention [iPhone app]. #sxsw #sorry,Apple,Neutral,Apple
"#technews Just In Time For SXSW, Foursquare Ups The Game And... {link} #Tech_News #Friends_Offer #iPhone #SXSW #The_Game #tech",Apple,Neutral,Apple
&quot;I'm just learning all of these things from the screen.&quot; A 4-year old's explanation of how she instantly knew how to use an iPad. #sxsw,iPad,Positive,Apple
"more that just location, PixieEngine! RT @mention Google says the future is location, location, location: {link} #SXSW #CNN",Google,Negative,Google
"ÛÏ@mention Just picked up my iPad 2, now back to #sxsw {link} .. So what cha think. Is it worth the upgrade?",Apple,Neutral,Apple
At #sxsw? Keep a tab on all the great #craftbeer you're drinking in Austin. Next Pint for iPhone. {link},Apple,Neutral,Apple
This iPad keeps me awake. Thank god I bought it.... #SXSW,iPad,Positive,Apple
Kawasaki: key to enchantment = trustworthiness of Zappos + likeability of Richard Branson + product of Apple #sxsw #mccannsxsw #mrmworldwide,Apple,Neutral,Apple
At Google keynote by Marissa Mayer. #sxsw (@mention ACC - Ballroom D w/ 65 others) {link},Apple,Neutral,Apple
"iPhone, I know this #SXSW week will be tough on your already-dwindling battery, but so help me Jeebus if you keep correcting my curse words.",iPhone,Negative,Apple
#sxsw Jon Kolko has had his coffee. He's from a venture accelerator. {link} looking critically at Apple's influence on edu.,Apple,Neutral,Apple
Google no lanzara ningun producto en South by SouthWest #sxsw 2011 {link},Google,Neutral,Google
Google to launch a new social network Circles. Possibly today {link} #SXSW,Google,Neutral,Google
google to launch a social network at #sxsw today?,Google,Neutral,Google
"Google to launch a social network, Circles, at #SxSW - {link} - Who's excited?",Other Google product or service,Positive,Google
Google to launch Circles social network at #sxsw? {link},Google,Neutral,Google
Google to Launch Major New Social Network Called &quot;Circles&quot; - {link} #sxsw /via @mention @mention /cc @mention @mentionc,Google,Neutral,Google
Google to Launch Major New Social Network Called #Circles - {link} &gt; Update: No preview planned at #SXSW,Google,Neutral,Google
Google to Launch Major New Social Network Called Circles  {link} #sxsw (via @mention,Google,Positive,Google
Google to Launch Major New Social Network Called Circles --{link} #sxsw,Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles (Updated) {link} *Not launched at #SXSW, but soon. Should I care?",Other Google product or service,Negative,Google
Google to Launch Major New Social Network Called Circles {link} #sxsw,Google,Neutral,Google
Google to Launch Major New Social Network Called Circles {link} #sxsw (RT @mention,Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, {link} #sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, {link} #sxsw - Brazil's orkut users have been waiting.",Other Google product or service,Positive,Google
"Google to Launch Major New Social Network Called Circles, but not at #SXSW by @mention {link} via @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today - {link} #sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today ({link} #sxswi #SXSW via @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated - not today, not at #SXSW) {link} via @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) - did it happen #sxsw {link}",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) at #SXSW {link}",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) by @mention {link} #sxsw",Other Google product or service,Positive,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link}",Google,Positive,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} (via @mention #sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #circles #sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #google #circles #sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #SXSW",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw - this will surely be a threat to FB",Other Google product or service,Positive,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (via @mention #pcbuzz",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw {link}",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw #Pakistan #cwc2011",Other Google product or service,Positive,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw ~LB (via @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw rt @mention via @mention",Google,Positive,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw Via @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw via @mention @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ &gt;&gt; Should be good",Google,Positive,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ of course, another social network",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw&quot;",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} rt @mention #sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} via @mention @mention #SxSW",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today {link} via @mention #sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today @mention {link} via @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} via @mention",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today @mention #sxsw #sxswi - {link} via @mention",Google,Positive,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today at #SXSW {link}",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today at #sxsw {link}",Google,Neutral,Google
"Google to launch major new social network called Circles, possibly today at SXSW: {link} #sxsw #nfusion",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today by {link} #SXSW",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention   #SXSW #ScreenFuture",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention &lt;-- at #SXSW? #Curious",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #SXSW",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #sxsw #22sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #SXSW #ScreenFuture",Google,Positive,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #sxsw #sxswi",Other Google product or service,Positive,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw #yam",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today. {link} #SXSW",Google,Neutral,Google
"Google to Launch Major New Social Network Called Circles, Possibly Today{link} #sxsw",Google,Neutral,Google
Google to launch Major New Social Network called Circles: {link} Possibly today #SXSW,Other Google product or service,Positive,Google
Google to Launch Major New Social Network Called Circles!!!  #google #circles #sxsw {link},Other Google product or service,Positive,Google
Google to Launch Major New Social Network Called Circles!!! #google #circles #sxsw {link},Other Google product or service,Positive,Google
Google to Launch Major New Social Network Called Circles.. {link} #sxsw v @mention @mention,Other Google product or service,Positive,Google
Google to launch new social network at SXSW?  {link} #google #SXSW,Google,Neutral,Google
Google to launch new social network at SXSW? - CNET News {link} #sxsw,Google,Positive,Google
Google to launch new social network at SXSW? {link} #ACLU #SXSW,Google,Neutral,Google
"Google to Launch New Social Network Called Circles, Possibly Today {link} {link} #SXSW #in",Google,Neutral,Google
"Google to launch new social network Circles, linking u more closely to peeps u connect w/most. possibly today @mention #sxsw!",Other Google product or service,Positive,Google
Google to launch new social portal today at #SXSW?  {link},Google,Neutral,Google
"Google to launch product! Wait, no launch, but product exists.  Wait, product does not exist! #sxsw {link}",Google,Negative,Google
Google to launch social network &quot;Circles&quot; - denies launch at #sxsw though. {link} #google #circles,Google,Neutral,Google
Google to launch social network called circles #sxsw RT,Google,Neutral,Google
Google to launch social network Google Circles  at some point - but not at SXSW today.  :-(   {link}   #sxsw,Google,Neutral,Google
"Google to launch their own social network today @mention #sxsw. Update status, share videos &amp; photos with a Circle of friends. {link}",Google,Neutral,Google
"Hootsuite launches new Analytics, integrates with facebook, google analytics. Looks good! #hootsuite #sxsw  {link} #HootStats",Google,Neutral,Google
Is Google launching a new social network (called Circles) today at #SXSW? {link},Google,Neutral,Google
Is Google launching its own social network? Definitely not at ##sxsw. But rumor still has it...{link}  #googlecircles,Google,Neutral,Google
We're not launching any products at #SXSW but we're doing plenty else. Join us for #H4ckers &amp; 80s dancing today {link},Unknown,Neutral,Unknown
"Wikitude, Layar, FLAR tools, Argon, and Google Goggles- augmented reality browsers, tools &amp; apps to check out. #sxsw #eduar",Google,Neutral,Google
I was too lazy to google it. #SXSW,Google,Neutral,Google
Hope they leave it up after #SXSW RT @mention Apple Opening Pop-Up Store In Austin For SXSW {link} by @mention,Apple,Neutral,Apple
"Check out Left Brain Search = Google. Right Brain Search = X at SXSW.
{link} #SXSW #BetterSearch",Google,Neutral,Google
